Gene	Importance
gene_7808	0.0
gene_7792	0.0
gene_7790	0.0
gene_7810	0.0
gene_7780	0.0
gene_7773	0.0
gene_7774	0.0
gene_7775	0.0
gene_7776	0.0
gene_7777	0.0
gene_7778	0.0
gene_7779	0.0
gene_7781	0.0
gene_7789	0.0
gene_7782	0.0
gene_7783	0.0
gene_7784	0.0
gene_7785	0.0
gene_7786	0.0
gene_7787	0.0
gene_7788	0.0
gene_7809	0.0
gene_7811	0.0
gene_7771	0.0
gene_7840	0.0
gene_7833	0.0
gene_7834	0.0
gene_7835	0.0
gene_7836	0.0
gene_7837	0.0
gene_7838	0.0
gene_7839	0.0
gene_7841	0.0
gene_7831	0.0
gene_7842	0.0
gene_7843	0.0
gene_7844	0.0
gene_7845	0.0
gene_7846	0.0
gene_7847	0.0
gene_7848	0.0
gene_7832	0.0
gene_7830	0.0
gene_7812	0.0
gene_7820	0.0
gene_7813	0.0
gene_7814	0.0
gene_7815	0.0
gene_7816	0.0
gene_7817	0.0
gene_7818	0.0
gene_7819	0.0
gene_7821	0.0
gene_7829	0.0
gene_7822	0.0
gene_7823	0.0
gene_7824	0.0
gene_7825	0.0
gene_7826	0.0
gene_7827	0.0
gene_7828	0.0
gene_7772	0.0
gene_7770	0.0
gene_8009	0.0
gene_7720	0.0
gene_7713	0.0
gene_7714	0.0
gene_7715	0.0
gene_7716	0.0
gene_7717	0.0
gene_7718	0.0
gene_7719	0.0
gene_7721	0.0
gene_7711	0.0
gene_7722	0.0
gene_7723	0.0
gene_7724	0.0
gene_7725	0.0
gene_7726	0.0
gene_7727	0.0
gene_5169	0.0
gene_7712	0.0
gene_7710	0.0
gene_7730	0.0
gene_7700	0.0
gene_7693	0.0
gene_7694	0.0
gene_7695	0.0
gene_7696	0.0
gene_7697	0.0
gene_7698	0.0
gene_7699	0.0
gene_7701	0.0
gene_7709	0.0
gene_7702	0.0
gene_7703	0.0
gene_7704	0.0
gene_7705	0.0
gene_7706	0.0
gene_7707	0.0
gene_7708	0.0
gene_7729	0.0
gene_7731	0.0
gene_7769	0.0
gene_7760	0.0
gene_7753	0.0
gene_7754	0.0
gene_7755	0.0
gene_7756	0.0
gene_7757	0.0
gene_7758	0.0
gene_7759	0.0
gene_7761	0.0
gene_7751	0.0
gene_7762	0.0
gene_7763	0.0
gene_7764	0.0
gene_7765	0.0
gene_7766	0.0
gene_7767	0.0
gene_7768	0.0
gene_7752	0.0
gene_7750	0.0
gene_7732	0.0
gene_7740	0.0
gene_7733	0.0
gene_7734	0.0
gene_7735	0.0
gene_7736	0.0
gene_7737	0.0
gene_7738	0.0
gene_7739	0.0
gene_7741	0.0
gene_7749	0.0
gene_7742	0.0
gene_7743	0.0
gene_7744	0.0
gene_7745	0.0
gene_7746	0.0
gene_7747	0.0
gene_7748	0.0
gene_7849	0.0
gene_7850	0.0
gene_7851	0.0
gene_7959	0.0
gene_7952	0.0
gene_7953	0.0
gene_7954	0.0
gene_7955	0.0
gene_7956	0.0
gene_7957	0.0
gene_7958	0.0
gene_7960	0.0
gene_7950	0.0
gene_7961	0.0
gene_7962	0.0
gene_7963	0.0
gene_7964	0.0
gene_7966	0.0
gene_7967	0.0
gene_7968	0.0
gene_7951	0.0
gene_7949	0.0
gene_7970	0.0
gene_7939	0.0
gene_7932	0.0
gene_7933	0.0
gene_7934	0.0
gene_7935	0.0
gene_7936	0.0
gene_7937	0.0
gene_7938	0.0
gene_7940	0.0
gene_7948	0.0
gene_7941	0.0
gene_7942	0.0
gene_7943	0.0
gene_7944	0.0
gene_7945	0.0
gene_7946	0.0
gene_7947	0.0
gene_7969	0.0
gene_7971	0.0
gene_7852	0.0
gene_8000	0.0
gene_7993	0.0
gene_7994	0.0
gene_7995	0.0
gene_7996	0.0
gene_7997	0.0
gene_7998	0.0
gene_7999	0.0
gene_8001	0.0
gene_7991	0.0
gene_8002	0.0
gene_8003	0.0
gene_8004	0.0
gene_8005	0.0
gene_8006	0.0
gene_8007	0.0
gene_8008	0.0
gene_7992	0.0
gene_7990	0.0
gene_7972	0.0
gene_7980	0.0
gene_7973	0.0
gene_7974	0.0
gene_7975	0.0
gene_7976	0.0
gene_7977	0.0
gene_7978	0.0
gene_7979	0.0
gene_7981	0.0
gene_7989	0.0
gene_7982	0.0
gene_7983	0.0
gene_7984	0.0
gene_7985	0.0
gene_7986	0.0
gene_7987	0.0
gene_7988	0.0
gene_7931	0.0
gene_7930	0.0
gene_7929	0.0
gene_7880	0.0
gene_7873	0.0
gene_7874	0.0
gene_7875	0.0
gene_7876	0.0
gene_7877	0.0
gene_7878	0.0
gene_7879	0.0
gene_7881	0.0
gene_7871	0.0
gene_7882	0.0
gene_7883	0.0
gene_7884	0.0
gene_7885	0.0
gene_7886	0.0
gene_7887	0.0
gene_7888	0.0
gene_7872	0.0
gene_7870	0.0
gene_7928	0.0
gene_7860	0.0
gene_7853	0.0
gene_7854	0.0
gene_7855	0.0
gene_7856	0.0
gene_7857	0.0
gene_7858	0.0
gene_7859	0.0
gene_7861	0.0
gene_7869	0.0
gene_7862	0.0
gene_7863	0.0
gene_7864	0.0
gene_7865	0.0
gene_7866	0.0
gene_7867	0.0
gene_7868	0.0
gene_7889	0.0
gene_7890	0.0
gene_7891	0.0
gene_7919	0.0
gene_7912	0.0
gene_7913	0.0
gene_7914	0.0
gene_7915	0.0
gene_7916	0.0
gene_7917	0.0
gene_7918	0.0
gene_7920	0.0
gene_7892	0.0
gene_7921	0.0
gene_7922	0.0
gene_7923	0.0
gene_7924	0.0
gene_7925	0.0
gene_7926	0.0
gene_7927	0.0
gene_7911	0.0
gene_7910	0.0
gene_7909	0.0
gene_7908	0.0
gene_7893	0.0
gene_7894	0.0
gene_7895	0.0
gene_7896	0.0
gene_7897	0.0
gene_7898	0.0
gene_7899	0.0
gene_7900	0.0
gene_7901	0.0
gene_7902	0.0
gene_7903	0.0
gene_7904	0.0
gene_7905	0.0
gene_7906	0.0
gene_7907	0.0
gene_8329	0.0
gene_8330	0.0
gene_8331	0.0
gene_8762	0.0
gene_8755	0.0
gene_8756	0.0
gene_8757	0.0
gene_8758	0.0
gene_8759	0.0
gene_8760	0.0
gene_8761	0.0
gene_8763	0.0
gene_8753	0.0
gene_8764	0.0
gene_8765	0.0
gene_8766	0.0
gene_8767	0.0
gene_8768	0.0
gene_8769	0.0
gene_8770	0.0
gene_8754	0.0
gene_8752	0.0
gene_8772	0.0
gene_8742	0.0
gene_8735	0.0
gene_8736	0.0
gene_8737	0.0
gene_8738	0.0
gene_8739	0.0
gene_8740	0.0
gene_8741	0.0
gene_8743	0.0
gene_8751	0.0
gene_8744	0.0
gene_8745	0.0
gene_8746	0.0
gene_8747	0.0
gene_8748	0.0
gene_8749	0.0
gene_8750	0.0
gene_8771	0.0
gene_8773	0.0
gene_8733	0.0
gene_8802	0.0
gene_8795	0.0
gene_8796	0.0
gene_8797	0.0
gene_8798	0.0
gene_8799	0.0
gene_8800	0.0
gene_8801	0.0
gene_8803	0.0
gene_8793	0.0
gene_8804	0.0
gene_8805	0.0
gene_8806	0.0
gene_8807	0.0
gene_8808	0.0
gene_8809	0.0
gene_8810	0.0
gene_8794	0.0
gene_8792	0.0
gene_8774	0.0
gene_8782	0.0
gene_8775	0.0
gene_8776	0.0
gene_8777	0.0
gene_8778	0.0
gene_8779	0.0
gene_8780	0.0
gene_8781	0.0
gene_8783	0.0
gene_8791	0.0
gene_8784	0.0
gene_8785	0.0
gene_8786	0.0
gene_8787	0.0
gene_8788	0.0
gene_8789	0.0
gene_8790	0.0
gene_8734	0.0
gene_8732	0.0
gene_8332	0.0
gene_8682	0.0
gene_8675	0.0
gene_8676	0.0
gene_8677	0.0
gene_8678	0.0
gene_8679	0.0
gene_8680	0.0
gene_8681	0.0
gene_8683	0.0
gene_8673	0.0
gene_8684	0.0
gene_8685	0.0
gene_8686	0.0
gene_8687	0.0
gene_8688	0.0
gene_8689	0.0
gene_8690	0.0
gene_8674	0.0
gene_8672	0.0
gene_8692	0.0
gene_8662	0.0
gene_8655	0.0
gene_8656	0.0
gene_8657	0.0
gene_8658	0.0
gene_8659	0.0
gene_8660	0.0
gene_8661	0.0
gene_8663	0.0
gene_8671	0.0
gene_8664	0.0
gene_8665	0.0
gene_8666	0.0
gene_8667	0.0
gene_8668	0.0
gene_8669	0.0
gene_8670	0.0
gene_8691	0.0
gene_8693	0.0
gene_8731	0.0
gene_8722	0.0
gene_8715	0.0
gene_8716	0.0
gene_8717	0.0
gene_8718	0.0
gene_8719	0.0
gene_8720	0.0
gene_8721	0.0
gene_8723	0.0
gene_8713	0.0
gene_8724	0.0
gene_8725	0.0
gene_8726	0.0
gene_8727	0.0
gene_8728	0.0
gene_8729	0.0
gene_8730	0.0
gene_8714	0.0
gene_8712	0.0
gene_8694	0.0
gene_8702	0.0
gene_8695	0.0
gene_8696	0.0
gene_8697	0.0
gene_8698	0.0
gene_8699	0.0
gene_8700	0.0
gene_8701	0.0
gene_8703	0.0
gene_8711	0.0
gene_8704	0.0
gene_8705	0.0
gene_8706	0.0
gene_8707	0.0
gene_8708	0.0
gene_8709	0.0
gene_8710	0.0
gene_8811	0.0
gene_8812	0.0
gene_8813	0.0
gene_8921	0.0
gene_8914	0.0
gene_8915	0.0
gene_8916	0.0
gene_8917	0.0
gene_8918	0.0
gene_8919	0.0
gene_8920	0.0
gene_8922	0.0
gene_8912	0.0
gene_8923	0.0
gene_8924	0.0
gene_8925	0.0
gene_8926	0.0
gene_8927	0.0
gene_8928	0.0
gene_8929	0.0
gene_8913	0.0
gene_8911	0.0
gene_8931	0.0
gene_8901	0.0
gene_8894	0.0
gene_8895	0.0
gene_8896	0.0
gene_8897	0.0
gene_8898	0.0
gene_8899	0.0
gene_8900	0.0
gene_8902	0.0
gene_8910	0.0
gene_8903	0.0
gene_8904	0.0
gene_8905	0.0
gene_8906	0.0
gene_8907	0.0
gene_8908	0.0
gene_8909	0.0
gene_8930	0.0
gene_8932	0.0
gene_8814	0.0
gene_8961	0.0
gene_8954	0.0
gene_8955	0.0
gene_8956	0.0
gene_8957	0.0
gene_8958	0.0
gene_8959	0.0
gene_8960	0.0
gene_8962	0.0
gene_8952	0.0
gene_8963	0.0
gene_8964	0.0
gene_8965	0.0
gene_8966	0.0
gene_8967	0.0
gene_8968	0.0
gene_8969	0.0
gene_8953	0.0
gene_8951	0.0
gene_8933	0.0
gene_8941	0.0
gene_8934	0.0
gene_8935	0.0
gene_8936	0.0
gene_8937	0.0
gene_8938	0.0
gene_8939	0.0
gene_8940	0.0
gene_8942	0.0
gene_8950	0.0
gene_8943	0.0
gene_8944	0.0
gene_8945	0.0
gene_8946	0.0
gene_8947	0.0
gene_8948	0.0
gene_8949	0.0
gene_8893	0.0
gene_8892	0.0
gene_8891	0.0
gene_8842	0.0
gene_8835	0.0
gene_8836	0.0
gene_8837	0.0
gene_8838	0.0
gene_8839	0.0
gene_8840	0.0
gene_8841	0.0
gene_8843	0.0
gene_8833	0.0
gene_8844	0.0
gene_8845	0.0
gene_8846	0.0
gene_8847	0.0
gene_8848	0.0
gene_8849	0.0
gene_8850	0.0
gene_8834	0.0
gene_8832	0.0
gene_8890	0.0
gene_8822	0.0
gene_8815	0.0
gene_8816	0.0
gene_8817	0.0
gene_8818	0.0
gene_8819	0.0
gene_8820	0.0
gene_8821	0.0
gene_8823	0.0
gene_8831	0.0
gene_8824	0.0
gene_8825	0.0
gene_8826	0.0
gene_8827	0.0
gene_8828	0.0
gene_8829	0.0
gene_8830	0.0
gene_8851	0.0
gene_8852	0.0
gene_8853	0.0
gene_8881	0.0
gene_8874	0.0
gene_8875	0.0
gene_8876	0.0
gene_8877	0.0
gene_8878	0.0
gene_8879	0.0
gene_8880	0.0
gene_8882	0.0
gene_8854	0.0
gene_8883	0.0
gene_8884	0.0
gene_8885	0.0
gene_8886	0.0
gene_8887	0.0
gene_8888	0.0
gene_8889	0.0
gene_8873	0.0
gene_8872	0.0
gene_8871	0.0
gene_8870	0.0
gene_8855	0.0
gene_8856	0.0
gene_8857	0.0
gene_8858	0.0
gene_8859	0.0
gene_8860	0.0
gene_8861	0.0
gene_8862	0.0
gene_8863	0.0
gene_8864	0.0
gene_8865	0.0
gene_8866	0.0
gene_8867	0.0
gene_8868	0.0
gene_8869	0.0
gene_8654	0.0
gene_8653	0.0
gene_8652	0.0
gene_8440	0.0
gene_8433	0.0
gene_8434	0.0
gene_8435	0.0
gene_8436	0.0
gene_8437	0.0
gene_8438	0.0
gene_8439	0.0
gene_8441	0.0
gene_8431	0.0
gene_8442	0.0
gene_8443	0.0
gene_8444	0.0
gene_8445	0.0
gene_8446	0.0
gene_8447	0.0
gene_8448	0.0
gene_8432	0.0
gene_8430	0.0
gene_8450	0.0
gene_8420	0.0
gene_8412	0.0
gene_8414	0.0
gene_8415	0.0
gene_8416	0.0
gene_8417	0.0
gene_8418	0.0
gene_8419	0.0
gene_8421	0.0
gene_8429	0.0
gene_8422	0.0
gene_8423	0.0
gene_8424	0.0
gene_8425	0.0
gene_8426	0.0
gene_8427	0.0
gene_8428	0.0
gene_8449	0.0
gene_8451	0.0
gene_8490	0.0
gene_8480	0.0
gene_8473	0.0
gene_8474	0.0
gene_8475	0.0
gene_8476	0.0
gene_8477	0.0
gene_8478	0.0
gene_8479	0.0
gene_8481	0.0
gene_8471	0.0
gene_8482	0.0
gene_8483	0.0
gene_8484	0.0
gene_8485	0.0
gene_8486	0.0
gene_8487	0.0
gene_8488	0.0
gene_8472	0.0
gene_8470	0.0
gene_8452	0.0
gene_8460	0.0
gene_8453	0.0
gene_8454	0.0
gene_8455	0.0
gene_8456	0.0
gene_8457	0.0
gene_8458	0.0
gene_8459	0.0
gene_8461	0.0
gene_8469	0.0
gene_8462	0.0
gene_8463	0.0
gene_8464	0.0
gene_8465	0.0
gene_8466	0.0
gene_8467	0.0
gene_8468	0.0
gene_8411	0.0
gene_8410	0.0
gene_8409	0.0
gene_8360	0.0
gene_8353	0.0
gene_8354	0.0
gene_8355	0.0
gene_8356	0.0
gene_8357	0.0
gene_8358	0.0
gene_8359	0.0
gene_8361	0.0
gene_8351	0.0
gene_8362	0.0
gene_8363	0.0
gene_8364	0.0
gene_8365	0.0
gene_8366	0.0
gene_8367	0.0
gene_8368	0.0
gene_8352	0.0
gene_8350	0.0
gene_8408	0.0
gene_8340	0.0
gene_8333	0.0
gene_8334	0.0
gene_8335	0.0
gene_8336	0.0
gene_8337	0.0
gene_8338	0.0
gene_8339	0.0
gene_8341	0.0
gene_8349	0.0
gene_8342	0.0
gene_8343	0.0
gene_8344	0.0
gene_8345	0.0
gene_8346	0.0
gene_8347	0.0
gene_8348	0.0
gene_8369	0.0
gene_8370	0.0
gene_8371	0.0
gene_8399	0.0
gene_8392	0.0
gene_8393	0.0
gene_8394	0.0
gene_8395	0.0
gene_8396	0.0
gene_8397	0.0
gene_8398	0.0
gene_8400	0.0
gene_8372	0.0
gene_8401	0.0
gene_8402	0.0
gene_8403	0.0
gene_8404	0.0
gene_8405	0.0
gene_8406	0.0
gene_8407	0.0
gene_8391	0.0
gene_8390	0.0
gene_8389	0.0
gene_8388	0.0
gene_8373	0.0
gene_8374	0.0
gene_8375	0.0
gene_8376	0.0
gene_8377	0.0
gene_8378	0.0
gene_8379	0.0
gene_8380	0.0
gene_8381	0.0
gene_8382	0.0
gene_8383	0.0
gene_8384	0.0
gene_8385	0.0
gene_8386	0.0
gene_8387	0.0
gene_8489	0.0
gene_8491	0.0
gene_8651	0.0
gene_8601	0.0
gene_8592	0.0
gene_8593	0.0
gene_8595	0.0
gene_8597	0.0
gene_8598	0.0
gene_8599	0.0
gene_8600	0.0
gene_8602	0.0
gene_8590	0.0
gene_8603	0.0
gene_8604	0.0
gene_8605	0.0
gene_8606	0.0
gene_8607	0.0
gene_8608	0.0
gene_8609	0.0
gene_8591	0.0
gene_8589	0.0
gene_8612	0.0
gene_8579	0.0
gene_8572	0.0
gene_8573	0.0
gene_8574	0.0
gene_8575	0.0
gene_8576	0.0
gene_8577	0.0
gene_8578	0.0
gene_8580	0.0
gene_8588	0.0
gene_8581	0.0
gene_8582	0.0
gene_8583	0.0
gene_8584	0.0
gene_8585	0.0
gene_8586	0.0
gene_8587	0.0
gene_8611	0.0
gene_8613	0.0
gene_8492	0.0
gene_8642	0.0
gene_8635	0.0
gene_8636	0.0
gene_8637	0.0
gene_8638	0.0
gene_8639	0.0
gene_8640	0.0
gene_8641	0.0
gene_8643	0.0
gene_8633	0.0
gene_8644	0.0
gene_8645	0.0
gene_8646	0.0
gene_8647	0.0
gene_8648	0.0
gene_8649	0.0
gene_8650	0.0
gene_8634	0.0
gene_8632	0.0
gene_8614	0.0
gene_8622	0.0
gene_8615	0.0
gene_8616	0.0
gene_8617	0.0
gene_8618	0.0
gene_8619	0.0
gene_8620	0.0
gene_8621	0.0
gene_8623	0.0
gene_8631	0.0
gene_8624	0.0
gene_8625	0.0
gene_8626	0.0
gene_8627	0.0
gene_8628	0.0
gene_8629	0.0
gene_8630	0.0
gene_8571	0.0
gene_8570	0.0
gene_8569	0.0
gene_8520	0.0
gene_8513	0.0
gene_8514	0.0
gene_8515	0.0
gene_8516	0.0
gene_8517	0.0
gene_8518	0.0
gene_8519	0.0
gene_8521	0.0
gene_8511	0.0
gene_8522	0.0
gene_8523	0.0
gene_8524	0.0
gene_8525	0.0
gene_8526	0.0
gene_8527	0.0
gene_8528	0.0
gene_8512	0.0
gene_8510	0.0
gene_8568	0.0
gene_8500	0.0
gene_8493	0.0
gene_8494	0.0
gene_8495	0.0
gene_8496	0.0
gene_8497	0.0
gene_8498	0.0
gene_8499	0.0
gene_8501	0.0
gene_8509	0.0
gene_8502	0.0
gene_8503	0.0
gene_8504	0.0
gene_8505	0.0
gene_8506	0.0
gene_8507	0.0
gene_8508	0.0
gene_8529	0.0
gene_8530	0.0
gene_8531	0.0
gene_8559	0.0
gene_8552	0.0
gene_8553	0.0
gene_8554	0.0
gene_8555	0.0
gene_8556	0.0
gene_8557	0.0
gene_8558	0.0
gene_8560	0.0
gene_8532	0.0
gene_8561	0.0
gene_8562	0.0
gene_8563	0.0
gene_8564	0.0
gene_8565	0.0
gene_8566	0.0
gene_8567	0.0
gene_8551	0.0
gene_8550	0.0
gene_8549	0.0
gene_8548	0.0
gene_8533	0.0
gene_8534	0.0
gene_8535	0.0
gene_8536	0.0
gene_8537	0.0
gene_8538	0.0
gene_8539	0.0
gene_8540	0.0
gene_8541	0.0
gene_8542	0.0
gene_8543	0.0
gene_8544	0.0
gene_8545	0.0
gene_8546	0.0
gene_8547	0.0
gene_5170	0.0
gene_5131	0.0
gene_5168	0.0
gene_1747	0.0
gene_1740	0.0
gene_1741	0.0
gene_1742	0.0
gene_1743	0.0
gene_1744	0.0
gene_1745	0.0
gene_1746	0.0
gene_1748	0.0
gene_1738	0.0
gene_1749	0.0
gene_1750	0.0
gene_1751	0.0
gene_1752	0.0
gene_1753	0.0
gene_1754	0.0
gene_1755	0.0
gene_1739	0.0
gene_1737	0.0
gene_1757	0.0
gene_1727	0.0
gene_1720	0.0
gene_1721	0.0
gene_1722	0.0
gene_1723	0.0
gene_1724	0.0
gene_1725	0.0
gene_1726	0.0
gene_1728	0.0
gene_1736	0.0
gene_1729	0.0
gene_1730	0.0
gene_1731	0.0
gene_1732	0.0
gene_1733	0.0
gene_1734	0.0
gene_1735	0.0
gene_1756	0.0
gene_1758	0.0
gene_1718	0.0
gene_1787	0.0
gene_1780	0.0
gene_1781	0.0
gene_1782	0.0
gene_1783	0.0
gene_1784	0.0
gene_1785	0.0
gene_1786	0.0
gene_1788	0.0
gene_1778	0.0
gene_1789	0.0
gene_1790	0.0
gene_1791	0.0
gene_1792	0.0
gene_1793	0.0
gene_1794	0.0
gene_1795	0.0
gene_1779	0.0
gene_1777	0.0
gene_1759	0.0
gene_1767	0.0
gene_1760	0.0
gene_1761	0.0
gene_1762	0.0
gene_1763	0.0
gene_1764	0.0
gene_1765	0.0
gene_1766	0.0
gene_1768	0.0
gene_1776	0.0
gene_1769	0.0
gene_1770	0.0
gene_1771	0.0
gene_1772	0.0
gene_1773	0.0
gene_1774	0.0
gene_1775	0.0
gene_1719	0.0
gene_1717	0.0
gene_1637	0.0
gene_1667	0.0
gene_1659	0.0
gene_1660	0.0
gene_1661	0.0
gene_1662	0.0
gene_1664	0.0
gene_1665	0.0
gene_1666	0.0
gene_1668	0.0
gene_1657	0.0
gene_1669	0.0
gene_1670	0.0
gene_1671	0.0
gene_1672	0.0
gene_1673	0.0
gene_1674	0.0
gene_1675	0.0
gene_1658	0.0
gene_1656	0.0
gene_1677	0.0
gene_1646	0.0
gene_1639	0.0
gene_1640	0.0
gene_1641	0.0
gene_1642	0.0
gene_1643	0.0
gene_1644	0.0
gene_1645	0.0
gene_1647	0.0
gene_1655	0.0
gene_1648	0.0
gene_1649	0.0
gene_1650	0.0
gene_1651	0.0
gene_1652	0.0
gene_1653	0.0
gene_1654	0.0
gene_1676	0.0
gene_1678	0.0
gene_1716	0.0
gene_1707	0.0
gene_1700	0.0
gene_1701	0.0
gene_1702	0.0
gene_1703	0.0
gene_1704	0.0
gene_1705	0.0
gene_1706	0.0
gene_1708	0.0
gene_1698	0.0
gene_1709	0.0
gene_1710	0.0
gene_1711	0.0
gene_1712	0.0
gene_1713	0.0
gene_1714	0.0
gene_1715	0.0
gene_1699	0.0
gene_1697	0.0
gene_1679	0.0
gene_1687	0.0
gene_1680	0.0
gene_1681	0.0
gene_1682	0.0
gene_1683	0.0
gene_1684	0.0
gene_1685	0.0
gene_1686	0.0
gene_1688	0.0
gene_1696	0.0
gene_1689	0.0
gene_1690	0.0
gene_1691	0.0
gene_1692	0.0
gene_1693	0.0
gene_1694	0.0
gene_1695	0.0
gene_1796	0.0
gene_1797	0.0
gene_1798	0.0
gene_1907	0.0
gene_1900	0.0
gene_1901	0.0
gene_1902	0.0
gene_1903	0.0
gene_1904	0.0
gene_1905	0.0
gene_1906	0.0
gene_1908	0.0
gene_1898	0.0
gene_1909	0.0
gene_1910	0.0
gene_1911	0.0
gene_1912	0.0
gene_1913	0.0
gene_1914	0.0
gene_1915	0.0
gene_1899	0.0
gene_1897	0.0
gene_1917	0.0
gene_1886	0.0
gene_1879	0.0
gene_1880	0.0
gene_1881	0.0
gene_1882	0.0
gene_1883	0.0
gene_1884	0.0
gene_1885	0.0
gene_1888	0.0
gene_1896	0.0
gene_1889	0.0
gene_1890	0.0
gene_1891	0.0
gene_1892	0.0
gene_1893	0.0
gene_1894	0.0
gene_1895	0.0
gene_1916	0.0
gene_1918	0.0
gene_1799	0.0
gene_1947	0.0
gene_1940	0.0
gene_1941	0.0
gene_1942	0.0
gene_1943	0.0
gene_1944	0.0
gene_1945	0.0
gene_1946	0.0
gene_1948	0.0
gene_1938	0.0
gene_1949	0.0
gene_1950	0.0
gene_1951	0.0
gene_1952	0.0
gene_1953	0.0
gene_1954	0.0
gene_1955	0.0
gene_1939	0.0
gene_1937	0.0
gene_1919	0.0
gene_1927	0.0
gene_1920	0.0
gene_1921	0.0
gene_1922	0.0
gene_1923	0.0
gene_1924	0.0
gene_1925	0.0
gene_1926	0.0
gene_1928	0.0
gene_1936	0.0
gene_1929	0.0
gene_1930	0.0
gene_1931	0.0
gene_1932	0.0
gene_1933	0.0
gene_1934	0.0
gene_1935	0.0
gene_1878	0.0
gene_1877	0.0
gene_1876	0.0
gene_1827	0.0
gene_1820	0.0
gene_1821	0.0
gene_1822	0.0
gene_1823	0.0
gene_1824	0.0
gene_1825	0.0
gene_1826	0.0
gene_1828	0.0
gene_1818	0.0
gene_1829	0.0
gene_1830	0.0
gene_1831	0.0
gene_1832	0.0
gene_1833	0.0
gene_1834	0.0
gene_1835	0.0
gene_1819	0.0
gene_1817	0.0
gene_1875	0.0
gene_1807	0.0
gene_1800	0.0
gene_1801	0.0
gene_1802	0.0
gene_1803	0.0
gene_1804	0.0
gene_1805	0.0
gene_1806	0.0
gene_1808	0.0
gene_1816	0.0
gene_1809	0.0
gene_1810	0.0
gene_1811	0.0
gene_1812	0.0
gene_1813	0.0
gene_1814	0.0
gene_1815	0.0
gene_1836	0.0
gene_1837	0.0
gene_1838	0.0
gene_1866	0.0
gene_1859	0.0
gene_1860	0.0
gene_1861	0.0
gene_1862	0.0
gene_1863	0.0
gene_1864	0.0
gene_1865	0.0
gene_1867	0.0
gene_1839	0.0
gene_1868	0.0
gene_1869	0.0
gene_1870	0.0
gene_1871	0.0
gene_1872	0.0
gene_1873	0.0
gene_1874	0.0
gene_1858	0.0
gene_1857	0.0
gene_1856	0.0
gene_1855	0.0
gene_1840	0.0
gene_1841	0.0
gene_1842	0.0
gene_1843	0.0
gene_1844	0.0
gene_1845	0.0
gene_1846	0.0
gene_1847	0.0
gene_1848	0.0
gene_1849	0.0
gene_1850	0.0
gene_1851	0.0
gene_1852	0.0
gene_1853	0.0
gene_1854	0.0
gene_1638	0.0
gene_1636	0.0
gene_1957	0.0
gene_1426	0.0
gene_1419	0.0
gene_1420	0.0
gene_1421	0.0
gene_1422	0.0
gene_1423	0.0
gene_1424	0.0
gene_1425	0.0
gene_1427	0.0
gene_1417	0.0
gene_1428	0.0
gene_1429	0.0
gene_1430	0.0
gene_1431	0.0
gene_1432	0.0
gene_1433	0.0
gene_1434	0.0
gene_1418	0.0
gene_1416	0.0
gene_1436	0.0
gene_1406	0.0
gene_1399	0.0
gene_1400	0.0
gene_1401	0.0
gene_1402	0.0
gene_1403	0.0
gene_1404	0.0
gene_1405	0.0
gene_1407	0.0
gene_1415	0.0
gene_1408	0.0
gene_1409	0.0
gene_1410	0.0
gene_1411	0.0
gene_1412	0.0
gene_1413	0.0
gene_1414	0.0
gene_1435	0.0
gene_1437	0.0
gene_1397	0.0
gene_1466	0.0
gene_1459	0.0
gene_1460	0.0
gene_1461	0.0
gene_1462	0.0
gene_1463	0.0
gene_1464	0.0
gene_1465	0.0
gene_1467	0.0
gene_1457	0.0
gene_1468	0.0
gene_1469	0.0
gene_1470	0.0
gene_1471	0.0
gene_1472	0.0
gene_1473	0.0
gene_1474	0.0
gene_1458	0.0
gene_1456	0.0
gene_1438	0.0
gene_1446	0.0
gene_1439	0.0
gene_1440	0.0
gene_1441	0.0
gene_1442	0.0
gene_1443	0.0
gene_1444	0.0
gene_1445	0.0
gene_1447	0.0
gene_1455	0.0
gene_1448	0.0
gene_1449	0.0
gene_1450	0.0
gene_1451	0.0
gene_1452	0.0
gene_1453	0.0
gene_1454	0.0
gene_1398	0.0
gene_1396	0.0
gene_1635	0.0
gene_1346	0.0
gene_1339	0.0
gene_1340	0.0
gene_1341	0.0
gene_1342	0.0
gene_1343	0.0
gene_1344	0.0
gene_1345	0.0
gene_1347	0.0
gene_1337	0.0
gene_1348	0.0
gene_1349	0.0
gene_1350	0.0
gene_1351	0.0
gene_1352	0.0
gene_1353	0.0
gene_1354	0.0
gene_1338	0.0
gene_1336	0.0
gene_1356	0.0
gene_1326	0.0
gene_1318	0.0
gene_1319	0.0
gene_1320	0.0
gene_1321	0.0
gene_1322	0.0
gene_1324	0.0
gene_1325	0.0
gene_1327	0.0
gene_1335	0.0
gene_1328	0.0
gene_1329	0.0
gene_1330	0.0
gene_1331	0.0
gene_1332	0.0
gene_1333	0.0
gene_1334	0.0
gene_1355	0.0
gene_1357	0.0
gene_1395	0.0
gene_1386	0.0
gene_1379	0.0
gene_1380	0.0
gene_1381	0.0
gene_1382	0.0
gene_1383	0.0
gene_1384	0.0
gene_1385	0.0
gene_1387	0.0
gene_1377	0.0
gene_1388	0.0
gene_1389	0.0
gene_1390	0.0
gene_1391	0.0
gene_1392	0.0
gene_1393	0.0
gene_1394	0.0
gene_1378	0.0
gene_1376	0.0
gene_1358	0.0
